"X","country","ISO2","actual","est","est_lower","est_upper","cd_actual","pd_actual","cd_est","pd_est","cd_est_95","pd_est_95","rating_delta","cd_delta","pd_delta","rating_delta_95","cd_delta_95","pd_delta_95","model","scenario_","year"
10,"Croatia","HR",9.83333333333333,7.81285694444444,6.86580734726478,8.75990654162411,1.98942265581657,8.06368173992337,3.01560871290237,17.0916199592933,3.66782666869961,23.5611256502346,-2.02047638888889,1.0261860570858,9.02793821936994,-2.96752598606856,1.67840401288303,15.4974439103112,"GCAM 6.0 NGFS","Net Zero 2050","30"
11,"Czech Republic","CZ",17,14.1899597222222,13.2998151693418,15.0801042751027,0.783809906904573,2.85987858509344,0.988415906584321,2.91020452853614,1.0983793264779,3.02333963673897,-2.81004027777778,0.204605999679748,0.0503259434427008,-3.70018483065823,0.314569419573325,0.163461051645527,"GCAM 6.0 NGFS","Net Zero 2050","30"
12,"Denmark","DK",20,18.0497402777778,17.0712008408772,19.0282797146784,0.528295218534761,0,0.717432288244543,2.22196672351782,0.779609211931058,2.83496177438255,-1.95025972222222,0.189137069709783,2.22196672351782,-2.92879915912285,0.251313993396297,2.83496177438255,"GCAM 6.0 NGFS","Net Zero 2050","30"
13,"Egypt","EG",5.5,5.01350277777778,4.18373410780431,5.84327144775124,4.83323901645505,35.9320499057748,5.3184471491251,41.3028079080063,6.23789180088997,51.7442982445922,-0.486497222222222,0.485208132670049,5.37075800223144,-1.31626589219569,1.40465278443493,15.8122483388174,"GCAM 6.0 NGFS","Net Zero 2050","30"
14,"Estonia","EE",17,16.3706069444444,15.4556797612315,17.2855341276574,0.783809906904573,2.85987858509344,0.820784419599002,2.99241336825813,0.879420475295956,2.99159646810466,-0.629393055555557,0.0369745126944293,0.132534783164687,-1.5443202387685,0.0956105683913827,0.13171788301122,"GCAM 6.0 NGFS","Net Zero 2050","30"
15,"Finland","FI",19,18.8920430555556,18.0597082468127,19.7243778642984,0.640457129391164,1.00324021516269,0.650416747882779,1.17898269907835,0.716731599990403,2.21272637327357,-0.107956944444446,0.00995961849161453,0.175742483915656,-0.940291753187264,0.0762744705992385,1.20948615811088,"GCAM 6.0 NGFS","Net Zero 2050","30"
16,"France","FR",18,12.4665791666667,11.4165474450842,13.5166108882491,0.720901920982245,2.2670672729256,1.23638236845653,3.42147624544684,1.47154808618915,4.53613736690638,-5.53342083333333,0.515480447474281,1.15440897252124,-6.58345255491581,0.750646165206908,2.26907009398078,"GCAM 6.0 NGFS","Net Zero 2050","30"
17,"Germany","DE",20,17.6742763888889,16.8423700156016,18.5061827621761,0.528295218534761,0,0.742630185047563,2.52267137467061,0.793056566268531,2.90721238468475,-2.32572361111111,0.214334966512802,2.52267137467061,-3.15762998439837,0.26476134773377,2.90721238468475,"GCAM 6.0 NGFS","Net Zero 2050","30"
18,"Greece","GR",6.16666666666667,6.81174861111111,5.89146097352049,7.73203624870173,4.22940482476681,29.4155420809183,3.70873960568004,23.9797830756289,4.47033880353687,31.9910727162525,0.645081944444445,-0.520665219086773,-5.43575900528939,-0.275205693146177,0.240933978770057,2.57553063533421,"GCAM 6.0 NGFS","Net Zero 2050","30"
19,"Hong Kong","HK",19.3333333333333,16.0192708333333,15.1523310354313,16.8862106312353,0.607294212535003,0.393046882335341,0.842157039102363,3.01176030342748,0.901753688728102,2.96692833086934,-3.3140625,0.23486282656736,2.61871342109214,-4.18100229790199,0.294459476193099,2.573881448534,"GCAM 6.0 NGFS","Net Zero 2050","30"
20,"Hungary","HU",11.1666666666667,9.01149166666667,8.17316046957193,9.84982286376141,1.53921109029065,4.92867358019522,2.35181121409618,11.0325681034948,2.79801908722122,15.0354072484524,-2.155175,0.81260012380553,6.10389452329953,-2.99350619709474,1.25880799693057,10.1067336682572,"GCAM 6.0 NGFS","Net Zero 2050","30"
21,"India","IN",11,5.46929583333333,4.63760602320166,6.30098564346501,1.58708246480164,5.22159971540106,4.86272711851919,36.2552879056616,5.72026915360697,45.8271783631682,-5.53070416666667,3.27564465371755,31.0336881902605,-6.36239397679834,4.13318668880533,40.6055786477672,"GCAM 6.0 NGFS","Net Zero 2050","30"
22,"Indonesia","ID",11,6.89721805555556,6.06438818803724,7.73004792307387,1.58708246480164,5.22159971540106,3.64424283655024,23.3204091346852,4.3176018197501,30.3543008184012,-4.10278194444444,2.0571603717486,18.0988094192842,-4.93561181196276,2.73051935494845,25.1327011030001,"GCAM 6.0 NGFS","Net Zero 2050","30"
23,"Ireland","IE",16.3333333333333,16.7217388888889,15.8340804437963,17.6093973339815,0.823008518368437,2.99602256341964,0.800111099168278,2.93660066415086,0.853907749353983,3.010649554705,0.388405555555558,-0.0228974192001589,-0.0594218992687843,-0.499252889537056,0.0308992309855455,0.0146269912853541,"GCAM 6.0 NGFS","Net Zero 2050","30"
24,"Italy","IT",11.6666666666667,9.87776666666667,8.93069154200823,10.8248417913251,1.40856136900902,4.19606818749611,1.97179189660669,7.92759688339189,2.39132058801354,11.3733973199857,-1.7889,0.563230527597674,3.73152869589578,-2.73597512465843,0.982759219004516,7.17732913248961,"GCAM 6.0 NGFS","Net Zero 2050","30"
25,"Japan","JP",16,12.7822944444444,11.7242706549498,13.8403182339391,0.843361400754689,3.01196315014471,1.17955877122547,3.22854255109813,1.39470375592995,4.12485863100158,-3.21770555555556,0.336197370470783,0.216579400953421,-4.27572934505019,0.551342355175265,1.11289548085687,"GCAM 6.0 NGFS","Net Zero 2050","30"
26,"Korea","KR",17.8333333333333,14.2612736111111,13.4252283300997,15.0973188921226,0.732221463029722,2.40624824945712,0.980989881596309,2.91037134119141,1.08076152348953,2.99141084686156,-3.57205972222222,0.248768418566586,0.504123091734286,-4.40810500323366,0.348540060459803,0.585162597404434,"GCAM 6.0 NGFS","Net Zero 2050","30"
27,"Latvia","LV",14.5,13.3987777777778,12.5238597503699,14.2736958051856,0.957414654886946,2.91748453104988,1.08441435514747,2.99762898056719,1.22563487422652,3.38221879887429,-1.10122222222222,0.12699970026052,0.0801444495173058,-1.97614024963006,0.268220219339572,0.464734267824412,"GCAM 6.0 NGFS","Net Zero 2050","30"
28,"Lithuania","LT",14.5,14.0843763888889,13.249682772473,14.9190700053048,0.957414654886946,2.91748453104988,0.99975275050796,2.91190957893463,1.10563637598337,3.03788755824918,-0.415623611111112,0.042338095621014,-0.0055749521152535,-1.250317227527,0.148221721096423,0.120403027199302,"GCAM 6.0 NGFS","Net Zero 2050","30"
29,"Malaysia","MY",14,7.18835277777778,6.32548891800694,8.05121663754861,1.00911616662453,2.91510803281166,3.43216380481362,21.1769007619992,4.0955589523369,28.0002984191801,-6.81164722222222,2.42304763818909,18.2617927291876,-7.67451108199306,3.08644278571237,25.0851903863685,"GCAM 6.0 NGFS","Net Zero 2050","30"
